State,Country,Age,Date
Ontario,Canada,20.0,01-07-24
Ontario,Canada,20.0,10/25/2023
,Australia,20.0,4/24/2023
New South Wales,,20.0,
England,UK,,"October 16, 2023"
Ontario,Canada,20.0,11/29/2023
Berlin,Germany,20.0,08-11-23
England,UK,20.0,2023-12-18
Ontario,Canada,20.0,1/19/2024
Oregon,USA,20.0,05-05-23
West Virginia,USA,20.0,4/24/2023
Berlin,Germany,20.0,2/19/2024
,,20.0,1/27/2024
Ontario,Canada,20.0,
New South Wales,Australia,20.0,3/16/2023
England,UK,20.0,
New South Wales,Australia,20.0,
Oregon,USA,20.0,11-04-23
,Germany,20.0,1/18/2024
England,UK,20.0,12-03-23
,UK,20.0,2023-06-16
New South Wales,Australia,20.0,09-09-23
New South Wales,,20.0,08-05-23
Ontario,Canada,20.0,
Hawaii,USA,20.0,5/21/2023
New South Wales,Australia,,2/23/2024
New York,USA,20.0,03-01-23
New South Wales,Australia,20.0,2023/06/11
Berlin,Germany,20.0,03-03-23
New South Wales,,20.0,7/29/2023
Ontario,,,
Berlin,,20.0,7/24/2023
Berlin,Germany,20.0,12/26/2023
New South Wales,Australia,20.0,
,Germany,20.0,6/17/2023
New South Wales,Australia,20.0,
Berlin,Germany,20.0,01-10-24
England,UK,,12/30/2023
England,UK,20.0,2/15/2024
,Germany,20.0,07-02-23
,Germany,20.0,
England,,20.0,6/24/2023
,Australia,20.0,10/14/2023
Ontario,Canada,20.0,06-12-23
Virginia,,20.0,2023-09-28
,Germany,20.0,04-04-23
New South Wales,Australia,20.0,10-11-23
Ontario,Canada,,07-04-23
New York,USA,20.0,12-03-23
Ontario,,20.0,8/18/2023
New South Wales,Australia,20.0,5/17/2023
,,20.0,11/28/2023
New South Wales,AUSTRALIA,20.0,4/14/2023
,Canada,20.0,11/22/2023
Ontario,Canada,20.0,"July 12, 2023"
,,20.0,07-08-23
New South Wales,Australia,20.0,
Ontario,Canada,20.0,3/13/2023
,Germany,20.0,8/28/2023
New South Wales,Australia,20.0,10/31/2023
England,UK,20.0,
New South Wales,,20.0,2/26/2024
New South Wales,Australia,20.0,9/27/2023
England,UK,20.0,6/30/2023
michigan,USA,20.0,08-04-23
England,UK,20.0,10-04-23
England,UK,20.0,11-10-23
Ontario,,20.0,8/28/2023
Ontario,Canada,20.0,9/25/2023
England,UK,20.0,02-03-24
England,UK,20.0,2024/02/03
Ontario,Canada,20.0,05-04-23
Missouri,USA,20.0,"January 06, 2024"
,Canada,20.0,2023-07-11
Ontario,Canada,20.0,7/17/2023
Berlin,Germany,20.0,12/26/2023
Nebraska,USA,20.0,8/31/2023
New South Wales,Australia,20.0,6/29/2023
New South Wales,Australia,,8/24/2023
New South Wales,Australia,20.0,
North Dakota,USA,20.0,12/17/2023
Ontario,Canada,20.0,"July 24, 2023"
England,UK,20.0,06-12-23
England,UK,20.0,
New South Wales,,20.0,
Ontario,Canada,20.0,2023/10/29
New South Wales,Australia,20.0,1/30/2024
England,UK,20.0,2024-02-20
Berlin,Germany,20.0,11/15/2023
England,UK,20.0,
New South Wales,AUSTRALIA,20.0,
Arizona,USA,20.0,03-01-23
,,20.0,12/31/2023
New South Wales,Australia,20.0,"November 27, 2023"
Ontario,Canada,,8/23/2023
North Carolina,,20.0,
New South Wales,,20.0,3/17/2023
England,UK,20.0,5/18/2023
Ontario,Canada,20.0,6/25/2023
Ontario,Canada,20.0,
,Australia,20.0,
Colorado,USA,20.0,08-11-23
Ontario,Canada,20.0,3/14/2023
Ontario,Canada,20.0,09-01-23
Alaska,USA,20.0,8/16/2023
England,UK,20.0,12-06-23
Ontario,Canada,20.0,01-11-24
,Canada,20.0,04-08-23
,,20.0,7/28/2023
New South Wales,Australia,20.0,"January 29, 2024"
,,20.0,
Ontario,Canada,20.0,07-04-23
Pennsylvania,USA,20.0,2/25/2024
,Germany,20.0,9/20/2023
New Jersey,USA,20.0,
Arizona,USA,20.0,2023/10/30
England,UK,20.0,11/19/2023
Ontario,Canada,20.0,08-09-23
California,,20.0,5/27/2023
Berlin,Germany,20.0,5/25/2023
England,,20.0,12-12-23
England,UK,20.0,10/21/2023
Ontario,,20.0,7/31/2023
,Australia,20.0,12/20/2023
New Mexico,USA,20.0,10/25/2023
Berlin,,20.0,11-02-23
Ontario,Canada,20.0,11/21/2023
England,,20.0,
New South Wales,Australia,20.0,4/20/2023
West Virginia,USA,20.0,
Ontario,Canada,20.0,"May 12, 2023"
Ontario,Canada,20.0,02-06-24
,Australia,,10-03-23
Ontario,Canada,20.0,1/22/2024
Ontario,Canada,20.0,2/18/2024
England,UK,20.0,4/19/2023
England,UK,20.0,10-04-23
,Germany,20.0,02-12-24
Rhode Island,USA,20.0,
Berlin,Germany,20.0,9/24/2023
England,UK,20.0,9/13/2023
Massachusetts,USA,20.0,
,Australia,20.0,"May 29, 2023"
,Canada,20.0,11-07-23
Ontario,Canada,20.0,3/21/2023
New South Wales,,20.0,
Illinois,USA,20.0,
New South Wales,Australia,20.0,3/16/2023
New South Wales,,20.0,11-04-23
New South Wales,Australia,20.0,10/29/2023
,USA,20.0,
Ontario,Canada,20.0,9/22/2023
England,UK,20.0,
Ontario,Canada,20.0,8/31/2023
Berlin,,20.0,10/20/2023
Connecticut,USA,20.0 years,8/16/2023
Berlin,,20.0,07-04-23
,UK,20.0,10/23/2023
Ontario,Canada,,
New South Wales,Australia,20.0,
Berlin,Germany,20.0,8/20/2023
Ontario,Canada,20.0,11/19/2023
England,UK,20.0,12-01-23
Berlin,Germany,,5/22/2023
England,UK,20.0,11/22/2023
New South Wales,Australia,20.0,2023-08-31
New South Wales,Australia,20.0,4/28/2023
Ontario,Canada,20.0,11/20/2023
England,UK,20.0,4/16/2023
England,UK,20.0,1/22/2024
Oklahoma,USA,,2023-06-29
Ontario,Canada,20.0,06-08-23
Berlin,Germany,20.0,3/25/2023
Mississippi,,20.0,2024/01/26
,UK,20.0,10-05-23
England,UK,20.0,
Ontario,Canada,20.0,
,UK,20.0,10/13/2023
Berlin,,20.0,10-05-23
England,UK,20.0,
New South Wales,Australia,20.0,6/18/2023
Berlin,Germany,20.0,6/21/2023
New South Wales,Australia,20.0,3/26/2023
Ontario,Canada,20.0,6/13/2023
Ontario,Canada,20.0,01-10-24
,,20.0,4/13/2023
New South Wales,Australia,20.0,2023/10/12
,Germany,20.0,11-08-23
Ontario,Canada,20.0,
Berlin,Germany,20.0,2/24/2024
Berlin,Germany,20.0,
Ontario,,20.0,09-05-23
,UK,20.0,02-03-24
Rhode Island,,20.0,11/16/2023
North Carolina,USA,20.0,07-03-23
England,,20.0,01-04-24
New South Wales,Australia,20.0,8/15/2023
ENGLAND,UK,20.0,02-11-24
England,UK,20.0,4/25/2023
New South Wales,Australia,20.0,
Ontario,Canada,20.0,7/31/2023
Ontario,Canada,20.0,2/19/2024
Indiana,USA,20.0,3/26/2023
NEW SOUTH WALES,,20.0,
,Canada,20.0,04-01-23
Berlin,,20.0,3/14/2023
Utah,USA,20.0,5/26/2023
Berlin,Germany,20.0,9/24/2023
New South Wales,Australia,20.0,02-10-24
Berlin,Germany,20.0,2023-12-29
Ohio,,20.0,8/21/2023
Ontario,Canada,20.0,09-07-23
Berlin,Germany,20.0,2/17/2024
Florida,USA,20.0,
Berlin,Germany,20.0,10/24/2023
Ontario,Canada,20.0,02-02-24
England,UK,20.0,02-06-24
England,UK,20.0,5/23/2023
Louisiana,USA,20.0,08-01-23
New South Wales,Australia,20.0,04-03-23
Berlin,Germany,20.0,6/27/2023
Delaware,USA,20.0,10/29/2023
Ontario,Canada,20.0,"June 05, 2023"
Berlin,Germany,20.0,8/31/2023
Oklahoma,,20.0,12/22/2023
Ontario,Canada,20.0,
Ontario,Canada,20.0,6/22/2023
Berlin,Germany,20.0,6/29/2023
New South Wales,Australia,20.0,12-08-23
Ontario,Canada,20.0,03-12-23
England,,20.0,05-12-23
Ontario,Canada,,10-01-23
Ontario,Canada,20.0,10-08-23
New South Wales,Australia,20.0,2023-09-18
,Australia,20.0,"January 11, 2024"
New South Wales,Australia,20.0,03-02-23
Berlin,Germany,20.0,
England,UK,20.0,
Berlin,,20.0,02-03-24
Berlin,,20.0,6/13/2023
,UK,20.0,3/15/2023
New South Wales,,20.0,12-02-23
Berlin,Germany,20.0,3/23/2023
Ohio,USA,20.0,2023/10/02
,USA,20.0,"June 19, 2023"
Berlin,,20.0,2023-11-03
Berlin,,20.0,6/16/2023
New Hampshire,USA,20.0,9/14/2023
England,UK,20.0,05-05-23
Ontario,Canada,,2/24/2024
New South Wales,Australia,20.0,11/24/2023
New South Wales,,20.0,
New South Wales,Australia,20.0,8/18/2023
Colorado,USA,20.0,1/16/2024
,UK,20.0,02-08-24
Berlin,Germany,20.0,
Ontario,Canada,20.0,
Berlin,Germany,20.0,10/18/2023
Vermont,,20.0,5/13/2023
Ontario,,20.0,2023/03/28
England,UK,20.0,
Berlin,Germany,20.0,04-05-23
England,UK,20.0,06-07-23
England,UK,20.0,2/23/2024
Berlin,,20.0,08-07-23
,USA,20.0,10/22/2023
Louisiana,USA,20.0,
Ontario,,20.0,7/17/2023
Ontario,Canada,20.0,10/21/2023
New South Wales,Australia,20.0,
North Carolina,USA,20.0,10-03-23
England,UK,20.0,1/26/2024
Alaska,USA,20.0,2024/01/10
New Hampshire,USA,20.0,
New South Wales,Australia,20.0,5/22/2023
England,,20.0,
England,UK,20.0,
New South Wales,Australia,20.0,12-06-23
Berlin,Germany,20.0,5/28/2023
West Virginia,USA,20.0,3/14/2023
,Canada,20.0,03-05-23
England,UK,20.0,10-07-23
,,20.0,2023-09-08
New South Wales,,20.0,08-09-23
Colorado,USA,20.0,02-04-24
Berlin,,20.0,09-12-23
Berlin,,20.0,11-08-23
Ontario,Canada,20.0,8/23/2023
Berlin,Germany,20.0,12-09-23
Berlin,Germany,20.0,9/18/2023
,Australia,20.0,2/19/2024
,Australia,20.0,
Berlin,Germany,20.0,12/18/2023
Texas,USA,20.0,10/27/2023
Ontario,Canada,20.0,"May 03, 2023"
Berlin,Germany,20.0,12/19/2023
England,UK,20.0,
Ontario,Canada,20.0,12-01-23
Ontario,Canada,20.0,
,Canada,20.0,
Minnesota,USA,20.0,11/17/2023
New South Wales,Australia,20.0,
Ontario,Canada,20.0,1/29/2024
Ontario,Canada,20.0,
New South Wales,Australia,20.0,09-10-23
New South Wales,Australia,20.0,3/15/2023
Pennsylvania,USA,20.0,8/18/2023
Ontario,Canada,20.0,5/23/2023
Berlin,,20.0,2023/06/17
,Germany,20.0,1/16/2024
Ontario,,20.0,
England,UK,20.0,07-03-23
England,,20.0,10/22/2023
Ontario,Canada,20.0,2/20/2024
Berlin,,,03-11-23
Ontario,Canada,20.0,6/21/2023
New South Wales,Australia,20.0,11-11-23
England,UK,20.0,"August 26, 2023"
Ontario,Canada,20.0,10/26/2023
Berlin,Germany,20.0,08-12-23
Ontario,CANADA,20.0,11-06-23
Hawaii,,20.0,4/13/2023
Kentucky,USA,20.0,11/30/2023
New South Wales,Australia,20.0,1/15/2024
Ontario,Canada,20.0,2023-07-11
Berlin,Germany,20.0,10/20/2023
,USA,20.0,06-05-23
Ontario,Canada,20.0,09-02-23
England,,20.0,11/22/2023
Nevada,USA,20.0,
Ontario,,20.0,01-07-24
New South Wales,Australia,20.0,07-10-23
Berlin,Germany,20.0,1/25/2024
,Canada,20.0,01-02-24
,USA,20.0,6/20/2023
,Australia,20.0,11-02-23
Pennsylvania,USA,20.0,"September 26, 2023"
Idaho,USA,20.0,10/15/2023
england,UK,20.0,11/14/2023
Berlin,Germany,20.0,11/14/2023
England,UK,20.0,1/13/2024
England,UK,20.0,09-05-23
Berlin,Germany,20.0,05-10-23
Missouri,USA,20.0,2023-09-04
New Hampshire,USA,20.0,2023-09-05
Ontario,Canada,20.0,5/18/2023
Ontario,Canada,20.0,
Berlin,Germany,,11/19/2023
Louisiana,USA,20.0,12/19/2023
Berlin,Germany,,6/15/2023
England,UK,20.0,08-09-23
,UK,20.0,11/17/2023
New South Wales,,20.0,05-05-23
New South Wales,Australia,20.0,10-04-23
Berlin,Germany,20.0,11-06-23
Ontario,Canada,20.0,
New South Wales,Australia,20.0,02-03-24
New South Wales,Australia,20.0,
New South Wales,Australia,20.0,1/31/2024
,Canada,20.0,11-07-23
Ontario,CANADA,20.0,2023-09-21
Arizona,USA,20.0,6/24/2023
Berlin,Germany,20.0,08-04-23
England,UK,20.0,11/20/2023
New South Wales,Australia,20.0,8/17/2023
Texas,USA,20.0,
England,UK,20.0,01-12-24
Minnesota,usa,20.0,12/20/2023
England,UK,20.0,03-09-23
Berlin,,20.0,3/24/2023
England,UK,20.0,10/26/2023
,Germany,20.0,
New South Wales,Australia,20.0,11/20/2023
Ontario,Canada,20.0,2023/04/29
Kentucky,,20.0,5/30/2023
new south wales,,20.0,4/24/2023
England,,20.0,7/31/2023
England,UK,,7/26/2023
Ontario,Canada,20.0,3/17/2023
Ontario,Canada,20.0,8/18/2023
England,UK,20.0,8/17/2023
Berlin,,,6/17/2023
England,UK,20.0,07-03-23
Ontario,Canada,20.0,9/13/2023
Ontario,Canada,20.0,06-03-23
New South Wales,Australia,20.0,03-03-23
Ontario,Canada,20.0,
Ontario,,20.0,08-04-23
New South Wales,,20.0,3/13/2023
England,UK,20.0,"October 18, 2023"
England,UK,20.0,9/23/2023
New South Wales,Australia,20.0,7/19/2023
New South Wales,Australia,20.0,3/16/2023
Berlin,Germany,20.0,8/15/2023
,Germany,20.0,1/26/2024
England,UK,20.0,07-06-23
Massachusetts,USA,20.0,07-08-23
Berlin,Germany,20.0,6/16/2023
England,UK,20.0,6/22/2023
New South Wales,Australia,20.0,10/16/2023
England,UK,20.0,
,UK,20.0,3/13/2023
New South Wales,Australia,20.0,2023-09-21
England,UK,20.0,09-10-23
New South Wales,Australia,20.0,11/18/2023
Ontario,Canada,20.0,
Wyoming,USA,20.0,
Ontario,Canada,20.0,7/26/2023
,Germany,20.0,10/31/2023
Mississippi,USA,20.0,
England,UK,20.0,5/25/2023
,Germany,20.0,02-05-24
Berlin,Germany,20.0,"December 18, 2023"
Ontario,Canada,20.0,2024-01-14
New Hampshire,USA,20.0,7/30/2023
Berlin,Germany,20.0,2/22/2024
Mississippi,USA,20.0,
Florida,USA,20.0,11/24/2023
Berlin,Germany,,08-12-23
New South Wales,Australia,20.0,9/22/2023
Berlin,Germany,20.0,
New South Wales,Australia,20.0,5/21/2023
Ontario,,20.0,02-11-24
England,UK,20.0,4/25/2023
,Canada,,
Berlin,Germany,20.0,01-03-24
Ontario,Canada,20.0,01-08-24
Arizona,,20.0,7/14/2023
,Australia,20.0,
Berlin,GERMANY,20.0,
Ontario,Canada,,04-06-23
England,UK,20.0,6/24/2023
Ontario,Canada,20.0,9/19/2023
New South Wales,Australia,20.0,"December 09, 2023"
New South Wales,Australia,20.0,
New South Wales,Australia,20.0,07-12-23
,Germany,20.0,10/28/2023
New South Wales,Australia,20.0,"October 19, 2023"
New South Wales,,20.0,"April 11, 2023"
Berlin,,20.0,
Michigan,USA,20.0,
Iowa,USA,20.0,
,Australia,20.0,9/13/2023
Washington,USA,20.0,5/29/2023
Ontario,,20.0,
Ontario,Canada,,12/24/2023
,Australia,,6/27/2023
New South Wales,Australia,20.0,
,UK,20.0,2023/03/31
Berlin,,20.0,
England,UK,20.0,
Alaska,USA,20.0,
,Germany,20.0,5/19/2023
Ontario,Canada,20.0,7/13/2023
,Germany,20.0,"March 25, 2023"
England,UK,20.0,9/20/2023
Berlin,Germany,20.0,10/18/2023
New York,,20.0,12/27/2023
,Germany,20.0,04-06-23
England,UK,20.0,
Ontario,Canada,20.0,
England,UK,20.0,03-06-23
Berlin,,20.0,04-11-23
New South Wales,,20.0,11-06-23
Berlin,Germany,20.0,
Minnesota,USA,20.0,2/23/2024
Ontario,Canada,20.0,05-07-23
Ontario,Canada,20.0,2023/07/04
New South Wales,,20.0,
New South Wales,,20.0,10-12-23
Maryland,USA,20.0,06-05-23
Idaho,USA,20.0,2023-08-09
California,USA,20.0,2023-07-26
New Hampshire,USA,20.0,11/24/2023
Berlin,,20.0,
England,UK,20.0,7/27/2023
,Australia,20.0,08-08-23
,USA,,4/28/2023
Berlin,Germany,20.0,
New South Wales,Australia,20.0,
New South Wales,Australia,20.0,04-09-23
,Germany,20.0,6/24/2023
,,20.0,11-01-23
Berlin,Germany,20.0,
New South Wales,Australia,20.0,10-11-23
Ontario,Canada,20.0,09-05-23
England,UK,20.0,06-12-23
New South Wales,Australia,20.0,
England,,20.0,04-04-23
Ontario,Canada,20.0,1/25/2024
Louisiana,USA,20.0,03-04-23
New South Wales,Australia,20.0,07-09-23
New South Wales,Australia,20.0,
New South Wales,Australia,20.0,9/13/2023
,USA,20.0,08-10-23
New South Wales,Australia,20.0,4/22/2023
,USA,20.0,
England,UK,20.0,
Ontario,Canada,20.0,7/28/2023
Tennessee,USA,20.0,8/21/2023
Berlin,Germany,20.0,12-03-23
,UK,20.0,3/30/2023
England,UK,20.0,"August 06, 2023"
,USA,20.0,3/23/2023
New South Wales,Australia,20.0,10/18/2023
Berlin,Germany,20.0,11-08-23
England,UK,20.0,"October 23, 2023"
Berlin,Germany,,11/14/2023
Ontario,Canada,20.0,03-11-23
,Germany,20.0,03-11-23
England,UK,20.0,09-02-23
Berlin,Germany,20.0,2/15/2024
Massachusetts,USA,20.0,2024/02/12
England,UK,20.0,
New South Wales,Australia,20.0,
,UK,20.0,
Washington,USA,,
Berlin,,20.0,3/17/2023
North Carolina,USA,20.0,7/18/2023
New South Wales,Australia,20.0,10-12-23
Berlin,Germany,20.0,11/27/2023
Ontario,Canada,20.0,2023/04/25
New South Wales,,20.0,2023/04/01
England,UK,20.0,6/23/2023
Berlin,GERMANY,20.0,6/25/2023
Berlin,Germany,20.0,
Connecticut,USA,20.0,3/28/2023
,Germany,20.0,09-05-23
Ontario,Canada,20.0,10/13/2023
Berlin,Germany,20.0,
Texas,USA,20.0,11-01-23
Ontario,Canada,,01-08-24
England,UK,20.0,6/19/2023
Ontario,Canada,20.0,10/29/2023
Ontario,Canada,20.0,
Ontario,Canada,20.0,03-02-23
Berlin,Germany,20.0,2023-12-10
Berlin,Germany,20.0,
England,,20.0,04-10-23
Idaho,USA,20.0,
Ontario,Canada,20.0,
Berlin,Germany,20.0 years,07-07-23
Ontario,Canada,20.0,
New South Wales,Australia,20.0,3/20/2023
England,UK,20.0,12/14/2023
Minnesota,USA,20.0,8/15/2023
New York,USA,20.0,03-01-23
Ontario,,20.0,
New South Wales,Australia,20.0,07-01-23
new south wales,Australia,20.0,10/28/2023
Berlin,Germany,20.0,2/15/2024
Ohio,USA,20.0,
Berlin,Germany,20.0,08-12-23
New South Wales,Australia,20.0,2023/06/15
England,UK,20.0,12/24/2023
Berlin,,20.0,12-03-23
Berlin,Germany,20.0,9/30/2023
Berlin,Germany,20.0,12/28/2023
Ontario,Canada,20.0,
England,UK,20.0,11/15/2023
,,20.0,6/25/2023
Berlin,,20.0,06-11-23
Pennsylvania,,20.0,11/25/2023
South Dakota,USA,20.0,2024/01/05
,Germany,20.0,
,USA,20.0,1/24/2024
New South Wales,,20.0,
New South Wales,Australia,20.0,
Ontario,Canada,20.0,12-03-23
England,UK,20.0,3/14/2023
Berlin,Germany,20.0,6/22/2023
England,UK,20.0,02-07-24
Berlin,Germany,20.0,06-02-23
Berlin,Germany,20.0,1/25/2024
England,UK,20.0,4/20/2023
,UK,20.0,2024/02/05
New South Wales,,20.0,10/18/2023
,,20.0,07-05-23
,,20.0,2023/07/20
,USA,20.0,6/30/2023
England,UK,20.0,9/24/2023
England,UK,20.0,12/15/2023
Massachusetts,USA,20.0,
England,UK,20.0,11/27/2023
Connecticut,USA,20.0,7/27/2023
,Canada,20.0,
England,UK,20.0,
BERLIN,Germany,20.0,01-07-24
Michigan,USA,20.0,
Ontario,Canada,20.0,08-08-23
New South Wales,,20.0,7/19/2023
New South Wales,Australia,20.0,2023/03/04
New South Wales,Australia,20.0,
Arizona,USA,20.0,4/29/2023
Ontario,,20.0,8/17/2023
Berlin,Germany,20.0,2/23/2024
New South Wales,Australia,20.0,12/14/2023
England,UK,20.0,
Berlin,,20.0,06-10-23
Wisconsin,USA,20.0,9/21/2023
South Carolina,USA,20.0,"June 17, 2023"
,UK,20.0,04-11-23
Ontario,,20.0,06-04-23
New Mexico,USA,20.0,9/24/2023
Arkansas,USA,20.0,07-12-23
Berlin,,20.0,2/16/2024
England,UK,20.0,6/29/2023
,USA,20.0,10/15/2023
Berlin,Germany,20.0,08-09-23
New South Wales,Australia,20.0,09-12-23
Vermont,USA,20.0,6/17/2023
New South Wales,Australia,20.0,07-10-23
,UK,20.0,
,Canada,20.0,4/20/2023
,,20.0,5/27/2023
Berlin,Germany,20.0,04-07-23
New South Wales,Australia,20.0,1/14/2024
New South Wales,Australia,20.0,1/30/2024
Indiana,USA,20.0,10/30/2023
Ontario,Canada,20.0,02-12-24
Berlin,Germany,20.0,11/23/2023
New South Wales,Australia,20.0,4/14/2023
Ontario,Canada,20.0,
Ontario,,20.0,2/16/2024
Berlin,Germany,20.0,06-08-23
Ontario,Canada,20.0,2024-01-12
Georgia,USA,20.0,3/30/2023
Ontario,Canada,20.0,
Ontario,Canada,20.0,01-05-24
Berlin,,20.0,6/18/2023
,UK,20.0,05-01-23
New South Wales,Australia,20.0,4/19/2023
Indiana,USA,20.0,07-07-23
Louisiana,USA,20.0,6/22/2023
New South Wales,Australia,20.0,
Ontario,Canada,,02-04-24
Montana,USA,20.0,
Ontario,,20.0,09-12-23
Berlin,Germany,20.0,12-01-23
New South Wales,Australia,20.0,11/23/2023
,UK,20.0,08-07-23
England,UK,20.0,5/22/2023
Ontario,Canada,20.0,
,Australia,20.0,7/22/2023
,Canada,20.0,5/25/2023
Berlin,Germany,20.0,08-01-23
England,UK,20.0,07-08-23
New South Wales,Australia,20.0,09-10-23
Berlin,Germany,20.0,4/17/2023
England,UK,20.0,4/15/2023
New South Wales,Australia,20.0,09-09-23
New South Wales,Australia,20.0,5/22/2023
Berlin,Germany,20.0,2/29/2024
Berlin,,20.0,
Utah,USA,20.0,5/15/2023
,UK,20.0,
England,UK,20.0,
New South Wales,Australia,20.0,3/29/2023
Mississippi,USA,20.0,
Ontario,Canada,20.0,7/31/2023
New South Wales,Australia,20.0,12-11-23
Rhode Island,USA,20.0,11-08-23
,UK,20.0,8/31/2023
Ontario,Canada,20.0,
Pennsylvania,USA,20.0,11-02-23
South Dakota,USA,20.0,4/18/2023
Ohio,USA,20.0,5/30/2023
Berlin,Germany,20.0,
New South Wales,,20.0,12-08-23
Ontario,Canada,20.0,2/20/2024
,Canada,20.0,"January 29, 2024"
England,UK,,6/14/2023
new south wales,Australia,20.0,10/17/2023
Ontario,Canada,20.0,05-05-23
England,UK,20.0,11-03-23
Vermont,USA,20.0,
Ontario,Canada,20.0,4/17/2023
,Canada,20.0,3/17/2023
Ontario,Canada,20.0,10/20/2023
Berlin,,20.0,6/15/2023
Ontario,Canada,,12-02-23
Berlin,Germany,20.0,05-09-23
Berlin,Germany,20.0,7/17/2023
Ontario,Canada,20.0,
Ontario,Canada,20.0,02-05-24
California,USA,20.0,12/18/2023
New South Wales,Australia,20.0,1/25/2024
New South Wales,Australia,20.0,3/25/2023
Berlin,Germany,20.0,6/27/2023
England,UK,,10/18/2023
Ontario,Canada,20.0,01-11-24
CALIFORNIA,USA,20.0,10/21/2023
New South Wales,Australia,20.0,
Berlin,Germany,20.0,04-03-23
,,20.0,3/23/2023
Ontario,,20.0,7/24/2023
Berlin,,20.0,05-06-23
Berlin,Germany,20.0,"July 28, 2023"
New Mexico,USA,20.0,7/15/2023
,Canada,20.0,09-09-23
England,,20.0,2023-12-06
Berlin,,20.0,
,Canada,20.0,5/23/2023
Berlin,Germany,20.0,3/15/2023
Berlin,Germany,20.0,05-09-23
Berlin,Germany,20.0,
Berlin,Germany,20.0,1/31/2024
new jersey,USA,20.0,6/23/2023
New South Wales,Australia,20.0,6/14/2023
New York,USA,20.0,
New South Wales,Australia,20.0,08-04-23
Ontario,Canada,20.0,7/24/2023
England,UK,20.0,3/13/2023
Ontario,Canada,20.0,12/25/2023
North Carolina,USA,20.0,3/20/2023
New South Wales,,20.0,5/13/2023
Ontario,Canada,20.0,02-12-24
England,UK,20.0,
,USA,20.0,04-12-23
Ontario,Canada,20.0,
Ontario,,20.0,2023/05/04
Ontario,Canada,20.0,5/20/2023
,AUSTRALIA,20.0,7/19/2023
Ontario,Canada,20.0,06-08-23
,UK,20.0,08-09-23
England,UK,20.0,2024/02/18
Texas,USA,20.0,5/14/2023
Ontario,Canada,20.0,04-03-23
Montana,,20.0,2023-06-12
,,,5/25/2023
New South Wales,Australia,20.0,
England,UK,20.0,5/19/2023
Berlin,Germany,,10/29/2023
,USA,20.0,5/25/2023
Michigan,USA,20.0,09-02-23
,USA,20.0,
,UK,20.0,12/27/2023
New South Wales,Australia,20.0,05-08-23
Ontario,,,4/25/2023
,Canada,20.0,
Iowa,USA,20.0,09-01-23
Ontario,Canada,20.0,10/24/2023
Illinois,USA,20.0,8/31/2023
New South Wales,Australia,20.0,9/25/2023
Nebraska,USA,20.0,2/24/2024
England,UK,20.0,10/14/2023
Berlin,Germany,20.0,9/26/2023
New South Wales,Australia,20.0,"July 17, 2023"
Wyoming,USA,20.0,
Utah,,20.0,2023-09-24
Berlin,,20.0,
Ontario,Canada,20.0,11-09-23
Mississippi,USA,20.0,9/30/2023
Ontario,Canada,20.0,
,Germany,20.0,2023-07-07
,UK,20.0,3/13/2023
New South Wales,Australia,20.0,11/15/2023
Berlin,,20.0,10/15/2023
Vermont,USA,20.0,7/19/2023
Colorado,USA,20.0,
Washington,USA,20.0,1/27/2024
New South Wales,,20.0,"September 28, 2023"
England,UK,20.0,
England,UK,20.0,"January 28, 2024"
Nevada,USA,20.0,
Berlin,Germany,20.0,
North Carolina,USA,20.0,
Vermont,USA,20.0,
Rhode Island,USA,20.0,12/27/2023
England,UK,20.0,5/17/2023
South Carolina,USA,20.0,
Ontario,Canada,20.0,
England,UK,20.0,9/30/2023
Ontario,Canada,20.0,
England,UK,,9/20/2023
Ontario,Canada,20.0,
berlin,Germany,,
Berlin,,20.0,
,Germany,,8/21/2023
Berlin,,20.0,2/20/2024
Wisconsin,USA,20.0,12/29/2023
Ontario,Canada,20.0,2/26/2024
Berlin,Germany,20.0,12-02-23
New South Wales,Australia,20.0,12/18/2023
Ontario,Canada,20.0,06-01-23
BERLIN,Germany,20.0,1/20/2024
,USA,20.0,4/27/2023
New South Wales,Australia,20.0,10/17/2023
Ontario,Canada,20.0,03-04-23
New South Wales,Australia,20.0,09-10-23
england,UK,20.0,2023-04-27
New South Wales,Australia,20.0,04-09-23
Pennsylvania,USA,20.0,11/25/2023
Berlin,Germany,20.0,11-03-23
,Germany,20.0,7/15/2023
,Germany,20.0,1/14/2024
Ontario,Canada,20.0,1/30/2024
Berlin,Germany,20.0,2/16/2024
Ontario,Canada,20.0,01-09-24
England,,20.0,6/14/2023
England,UK,20.0,4/24/2023
New South Wales,Australia,20.0,03-03-23
Iowa,USA,20.0,10-10-23
New South Wales,Australia,20.0,10/17/2023
Ontario,,20.0,08-06-23
New York,USA,20.0,"February 08, 2024"
England,UK,20.0,
England,UK,20.0,11/26/2023
New South Wales,,20.0,5/16/2023
England,,20.0,12/14/2023
New South Wales,Australia,20.0,
,,20.0,2023-10-16
,Australia,20.0,4/25/2023
Rhode Island,USA,20.0,06-02-23
New South Wales,Australia,20.0,06-10-23
New South Wales,Australia,20.0,06-02-23
Ontario,,20.0,4/20/2023
Berlin,Germany,20.0,
New South Wales,Australia,20.0,7/18/2023
Berlin,,20.0,4/17/2023
New South Wales,Australia,20.0 years,1/13/2024
