date,weather_condition,humidity,wind_speed,oil_brent_price_indicator,temperature_station1,temperature_station2,temperature_station3,temperature_station4,temperature_station5,temperature_station6,temperature_station7,temperature_station8,temperature_station9,temperature_station10,electricity_demand
2016-01-02,Cloudy,67.98822199253146,7.95 m/s,Moderate,0.5593904663770125,-0.30977546771031295,0.9514697196900186,-0.32567894822520993,0.8777553840212418,0.09979694317680204,0.4056756209514425,,0.37341059285874445,-0.3264397559588834,276.8543493758084
2016-01-03,Snowy,68.67774678812192,7.39 m/s,Moderate,-1.9326925328525029,-1.5791251606920393,-2.67390254662316,-1.8691363523444797,,-3.7312742060426967,,-1.4704040096187354,-2.5494653454120018,-1.845225857333545,278.88641414776276
2016-01-04,Cloudy,,25.36 km/h,Moderate,-5.727231233662433,-5.712038167929992,-5.954504070702356,,-5.450028998385449,-6.2816802940071685,-5.348169561050168,-5.654425348965806,-6.389971177231918,-6.379627122182404,290.7139007932452
2016-01-05,Rainy,73.3964549509711,6.56 m/s,Low,-5.249126295548066,-4.866625306855813,,-5.139432929353777,-5.408003018399828,,,-4.819278880521961,-4.691460625210651,-4.819858425114271,295.67497607229086
2016-01-06,Cloudy,65.74983846031779,23.49 km/h,Moderate,-0.8587652923453968,-0.42493268333884077,,-0.9297416698372456,,-0.8186724015868083,-1.7902691596894265,-0.5652492884414921,-1.1555716525112176,,303.95495796243796
2016-01-07,Snowy,68.44129186657739,6.76 m/s,Low,-1.1913658940044447,-2.3194909529096543,-0.337639148686272,-0.9557365322937119,-0.8963260124247233,-0.18831233916276457,-0.6702562744909899,-1.0302556193666952,-1.8091092471489643,-0.7856393564594633,304.0791819822268
2016-01-07,Snowy,68.44129186657739,6.76 m/s,Low,-1.1913658940044447,-2.3194909529096543,-0.337639148686272,-0.9557365322937119,-0.8963260124247233,-0.18831233916276457,-0.6702562744909899,-1.0302556193666952,-1.8091092471489643,-0.7856393564594633,304.0791819822268
2016-01-08,Cloudy,67.04397095338742,25.64 km/h,High,-1.1166735227072615,-1.3384748925103114,-1.9793827119047007,-1.677489531013316,,-0.8475879191856897,-1.986622877515655,-1.6696157001496972,-0.8970004717356832,-1.5179781883625991,328.6985971406628
2016-01-09,Snowy,63.91561883507188,6.63 m/s,Moderate,-2.9223690807371074,,-3.0768699303512883,,-2.543502184908623,-3.271839271808101,-2.3112434096926995,-2.8568654861542018,-2.0727855183920436,,308.33127037855877
2016-01-10,Snowy,62.876008675609526,26.26 km/h,Moderate,-1.0585233550305444,-0.9824412600276953,-1.081212959520555,-0.9254876839501869,-0.6692283613285237,-1.3756585195560385,-0.7920520274315311,-0.9909302390683786,-0.24833171854153957,-1.1571359448831777,274.9971135583059
2016-01-11,Snowy,69.38289074007419,7.49 m/s,High,-5.244410131391497,-6.214676829976355,-5.497319572557848,-5.183349477080992,-5.766429956664701,-4.905232010123356,-5.516530783309183,-4.495577183989119,-5.256615155663966,-5.330974723319565,326.54356037032363
2016-01-12,Cloudy,67.73019273809798,17.47 km/h,High,-0.9461803871988934,-1.4914347209397432,-0.2526005050517598,-0.9631598113075487,-1.2778633982034222,-1.8099679018010635,,-0.9140515577013294,-1.0989048087901034,-1.4343361799769618,330.010847943639
2016-01-13,Sunny,58.554274512500356,17.32 km/h,Low,1.1095748062100972,1.6105351579739309,,,1.8602246974678103,1.1611148920544139,0.6820177325531366,1.5998731143866898,1.6077639615825638,0.8882859310654165,259.3349800024189
2016-01-14,Snowy,62.25516761593106,6.98 m/s,Moderate,-2.1545973957392928,-2.0661511727131083,-1.6483838437344591,-2.0347933959659925,,-2.7154978571121653,-2.1327682188956953,,-1.888570662668059,-2.060794958923169,339.31454766902874
2016-01-15,Snowy,67.86972829334483,25.45 km/h,High,-0.9738120871253744,-1.517819357833698,-1.1256822321367468,,-0.5958014989359468,-1.3951030156419106,-1.259905976801262,-1.9852663311481484,,-0.8543030035045784,305.7117689771958
2016-01-16,Cloudy,62.40729043782598,19.90 km/h,Very Low,1.331723747156022,1.205115063628288,1.279019336918406,1.4045306432044327,1.7805006337677807,1.2282574386674034,1.6370764518333365,1.202828188585605,1.1513792282321138,1.6065017928687404,260.6416035112033
2016-01-17,Cloudy,64.78031294078272,7.68 m/s,Moderate,,2.409560469178721,2.1223081202828338,1.9496122268074245,1.3736149635088477,1.2427004997593167,2.0224027860872327,2.2833998814904963,2.1008977925847345,1.6388997895583535,251.61797736600255
2016-01-18,Cloudy,71.50412929632627,6.90 m/s,Very Low,2.799540137306287,1.8797567443222967,2.871027303144251,2.3597587746017727,2.6856933854722715,2.4711487342232856,2.4011464686963837,2.3087059293772465,2.4893341531204354,3.0590972779862464,250.61389475779285
2016-01-19,Cloudy,64.6143725630813,6.39 m/s,Low,2.81498289016314,,,2.8564418129769864,3.3136798655211406,,2.4823030652151634,,3.1261924737914413,2.9806435442690313,281.0138193733156
2016-01-20,Rainy,63.45883742727444,5.94 m/s,Moderate,0.5514379726177512,0.4366063509723458,0.9243533062406337,0.6624734370413541,0.3847087218082662,0.9536568162731371,0.08648016686597798,0.6331020839685713,0.05945718299164726,0.4148033349299891,287.80682900495543
2016-01-21,Cloudy,60.794306644266804,5.48 m/s,Very Low,0.13566247994541586,0.2291521871799394,-0.9195210360371673,0.005732290832941106,-0.26875315568867086,0.2684666944051002,0.3943916423419293,0.5792815331946066,-0.38563365366206553,0.0703957776397686,275.8430397683701
2016-01-22,Sunny,50.58465931805294,17.49 km/h,Low,,2.0200482565263544,2.304570290734421,2.416704719293321,,1.2039625946118755,3.1184836271510723,1.885467158455999,2.182436535262702,,262.07819874784616
2016-01-23,Cloudy,53.4834569002301,4.81 m/s,Low,4.335109483070397,5.290280733864418,5.200751839459078,3.509736645585351,,3.948807487304429,4.382526424968616,3.6074260457832312,4.669634724186022,3.713932346239791,253.91306633706586
2016-01-24,Sunny,51.734514608617744,12.03 km/h,Very High,3.9249537826914933,4.201844379904799,4.104606195432052,4.2307086335770085,4.267672366807896,3.791052093189209,4.185272272813534,3.321162594392602,3.6664220936512524,,240.93498145689526
2016-01-25,Cloudy,55.48639506758187,5.74 m/s,Moderate,6.652596042215159,6.35885530855138,7.090887514784903,6.489938507081833,6.805805232647306,6.240659773422934,6.482298016689246,7.147585851068967,6.713963206403814,6.392995583180918,254.5256314391706
2016-01-26,Cloudy,54.083331484268975,5.99 m/s,High,3.013024007383228,3.6419989788561935,2.998904365705586,3.0688755605502833,2.7934387743418587,2.6431446363002156,,2.6497643521066947,2.7446987988206737,2.5056797693814197,279.73369340491786
2016-01-27,Snowy,64.41835520775763,,Moderate,2.0221994123917044,1.5928652133427403,1.5034981900248026,2.396162882707035,3.3370388094882513,2.1932117159160267,1.432145575538575,1.968664956595566,1.8106641047215826,2.0658310139425002,271.9400097113439
2016-01-28,Sunny,58.637811405063104,14.69 km/h,Moderate,6.048875442596628,6.266968990267475,6.72364075748063,6.277462740245592,6.168124096821483,6.386056601713215,5.544422410354199,,6.273612496556994,,269.4531060376943
2016-01-29,Cloudy,61.19294154068176,5.45 m/s,Very Low,6.383000127922255,7.168731653577116,,6.43338101890413,5.916818616443152,6.9215782551926655,6.824341391704863,7.158553067652894,6.423077574846468,6.750757348675991,221.55823593813423
2016-01-30,Cloudy,57.93267753305752,4.79 m/s,Moderate,6.551399841754701,7.090057282438535,7.6588095789293575,7.270576655651142,6.481302535469908,5.97339720304007,6.9718987528430665,7.083844642830345,6.715683421522336,,227.39279852029202
2016-01-31,Rainy,62.97923496389188,3.87 m/s,Low,6.367531132234247,6.773075970561509,,5.667436657185611,5.93152678714414,6.168126430869075,6.636520463504573,6.993206309384843,5.639889646076478,,215.31188465208552
2016-02-01,Cloudy,57.4646386351456,15.46 km/h,High,4.570245513134013,3.454476693773132,,3.5928853171204844,4.924130922349201,4.452893766601302,4.126769551670413,3.7612505403919605,4.542964763186724,4.487290487895972,231.61847272588153
2016-02-02,Cloudy,59.94310434957295,10.38 km/h,High,6.251107799363464,6.200606540710775,6.254331235274307,,6.09425833711643,4.974260217639018,,6.153080766958588,6.448658103938081,6.035884798410994,288.9077378999802
2016-02-03,Snowy,64.11158712730449,13.08 km/h,Very High,4.594795433590528,4.301107900315916,4.79991925547208,,4.548164632727516,4.377157262796697,5.04333010907691,4.036067284502832,5.032274591947283,5.0302961700619,286.872974788343
2016-02-04,Snowy,66.13445728981037,9.65 km/h,High,5.2250996822883975,5.887533818027758,4.936261803653604,5.593304749729051,5.548113352193119,,5.797059752857081,5.193735730303319,,5.32977214322878,273.0741586854474
2016-02-05,Rainy,69.65863530233327,4.01 m/s,Moderate,5.235060078017091,5.655384317086138,5.070942426682629,4.90212432629616,5.006580978609221,5.580465020378977,5.3769483007653305,5.41746308402188,,6.113959184122343,261.4899274817484
2016-02-06,Cloudy,62.95959634224609,5.31 m/s,Low,2.7253437129105773,2.855896803692056,3.331525352412943,2.699288153010239,3.5864673717044946,3.5961508545206726,3.0513852784400886,2.9725431391076644,2.5261805947331872,2.000550192538513,254.68289792694665
2016-02-07,Cloudy,62.54825336396221,16.12 km/h,High,0.5150319736075222,0.9122527977581307,-0.2006751575819845,0.5860393941163058,0.6393680710023282,0.0669705306494136,1.2919411635215576,,0.5535506205584781,,248.68292475143082
2016-02-08,Cloudy,61.96948904790775,4.40 m/s,Moderate,,7.896434932457881,,,7.923852237251126,,8.691715001600537,9.016095513345359,8.319440462797035,8.38512807727437,264.6719446255762
2016-02-09,Snowy,64.99342966272911,4.98 m/s,Very Low,5.526933356785154,,5.0837019943896555,5.5198689611437075,5.240710543752959,6.304399901150637,6.376150202499849,5.766287014558536,6.022752690528025,4.835268900749675,242.18455933520332
2016-02-10,Rainy,72.74226895704936,28.76 km/h,Moderate,3.473850896144996,3.5213522273824127,3.4205664299156857,3.5599917852553022,2.82745032058295,3.8340766593611084,3.349389190475476,3.344101919745972,2.953986808767113,2.9583613468114747,259.756432570305
2016-02-11,Snowy,68.41864491252149,23.61 km/h,High,4.517463910622703,3.675860507115294,,5.026715139683921,4.693392259904209,4.664692616202665,4.270746288292455,5.009425859228342,3.4606973854325482,4.814365636276996,291.7626645744994
2016-02-12,Rainy,69.11540678354649,16.17 km/h,Moderate,,1.5984675037293232,,1.6077220867876703,1.2880222797788345,1.1645611506739941,,,1.5514039744276413,1.5955010855712555,293.02173267053155
2016-02-13,Rainy,71.95209121475403,4.00 m/s,Moderate,,-4.396191291850431,-4.604162381501104,-4.859410854298909,-4.662526462114306,-5.370112038938621,,,-4.34733172892992,,276.31481127648374
2016-02-14,Cloudy,67.56951240715247,4.50 m/s,Low,-4.433159711870445,-3.836452419300128,-3.956419931815942,-4.090489118774641,-4.047369034839628,-4.337630886165727,-4.565026171328091,-3.4997512509128756,-4.438536413352384,-4.1399117050510155,261.66256289759525
2016-02-15,Rainy,,2.43 m/s,Low,,-9.092037220609456,-8.95679951506082,-8.85024859379879,-9.513492610550047,-9.612347360541042,,-8.73777691275942,-9.050442938647098,-9.014801302871323,305.54917804447507
2016-02-16,Snowy,71.60039895438456,2.20 m/s,High,-12.819682905233444,-12.316330943272275,-12.90475323768377,-12.783663420126608,,-12.873627781844727,-12.752546401701974,-13.213493089991443,-13.369173628440077,-12.360144404449823,387.7419522648461
2016-02-17,Rainy,71.87211106749251,11.60 km/h,Moderate,-6.248523227472042,-7.114686893513679,-6.1341840418754705,-6.5144090940570685,-6.2874693154934835,-6.1028804015736196,-6.798664829743666,-5.128012400620829,,-6.745676640633528,339.78554984370834
2016-02-18,Snowy,78.46449522082922,3.20 m/s,Moderate,-5.242255684523215,-5.428961765948376,-5.677306979418542,-5.372500258127127,-4.914879392736737,,-5.418832250056258,,-4.962737750336104,-4.864244668603697,320.3477045577756
2016-02-19,Sunny,65.83604637105407,7.31 km/h,Very High,-1.6107525347544707,-1.6820077332945553,-0.9496428746693164,-1.7194678372210404,-2.3741926911175826,-1.8325014487042057,,-1.2712322155317022,-1.8595935107436008,,348.0369389115039
2016-02-20,Snowy,,7.63 km/h,High,-1.3689159417619026,-1.5337871241431615,-1.2781631830717786,,-1.8038600603180615,-2.1754112371585697,,-0.3995851362985101,-1.3669792527389284,-1.1379314091314143,302.2490860798496
2016-02-20,Snowy,,7.63 km/h,High,-1.3689159417619026,-1.5337871241431615,-1.2781631830717786,,-1.8038600603180615,-2.1754112371585697,,-0.3995851362985101,-1.3669792527389284,-1.1379314091314143,302.2490860798496
2016-02-21,Rainy,72.99339724500197,7.98 km/h,Moderate,,-3.666788529495352,-4.841972091529214,-3.4622802947424254,-3.7305580171221413,-4.063831354588858,-3.785002602179689,-3.7580751202067404,-5.20725676835089,-4.150739409603852,321.63689789630456
2016-02-21,Rainy,72.99339724500197,7.98 km/h,Moderate,,-3.666788529495352,-4.841972091529214,-3.4622802947424254,-3.7305580171221413,-4.063831354588858,-3.785002602179689,-3.7580751202067404,-5.20725676835089,-4.150739409603852,321.63689789630456
2016-02-22,Rainy,78.62451361531447,2.66 m/s,Moderate,-5.925727687658279,-6.214425812027663,-6.099433841595754,-5.9453886369306925,-5.351526644706222,-4.86457316503134,-6.0296496030341755,-7.175127537399832,-6.176878251012544,-6.770563812948449,339.56385289030703
2016-02-23,Rainy,81.62150166629829,1.80 m/s,Very High,-6.394775307535724,-6.026692567913215,-6.8482679967272775,-5.637664833197641,,-6.098559397609301,-6.0865413835393705,,-7.008668449620712,-5.246354451693698,365.4545227261059
2016-02-24,Snowy,85.35951944316552,2.95 m/s,Very High,-7.71651698869162,-8.21211976292786,-7.22244163846113,-8.653223437794653,-8.08753677951194,-7.7955483859619665,,-8.58413678493483,-7.26409068741162,-7.623365029542379,361.72249881160195
2016-02-25,Cloudy,75.97810291528076,4.15 m/s,High,,,-5.587523153122577,-5.718476702655268,-5.312652450170177,-6.045015365616368,-5.592705820779468,-5.714731500439296,,-5.523879985961656,345.9403416929469
2016-02-26,Cloudy,74.23715942643551,11.86 km/h,High,-1.683550990757909,-1.6469746341711597,-2.0223976315127823,-1.3138409420724084,-2.3754013657692177,-1.7361620768458899,-2.510191391461613,,-1.521733095114081,-2.5417848570047177,302.9786450739441
2016-02-27,Snowy,73.8068618359465,3.28 m/s,Very Low,-2.6450250381848246,-2.5730564209950564,-2.8977591064433406,-2.1840258445835357,-2.3463698943985456,-2.3976983785558743,-2.4358004520995697,-2.6438948654657524,,-2.6770461786773545,301.49249191593765
2016-02-28,Sunny,59.530642242417414,11.90 km/h,Moderate,-1.2446078536720124,-1.7184700125345453,-2.1226183359882893,-1.689154700854579,-1.8454694727848509,-0.5923831587183579,-2.0927837483987135,-1.6728666985567842,-2.167891431786373,-1.7302976029095705,299.71153481080125
2016-02-29,Rainy,59.307519963650094,7.97 km/h,Moderate,1.0485302912960144,1.7481452536386897,0.3168675689644138,0.7752145309134205,0.8139023399166594,0.7842126134515635,0.9316118469491332,0.16576212497650678,1.16972019969498,1.5000413324092747,324.0802295195765
2016-03-01,Sunny,51.86871921973487,2.58 m/s,Moderate,,5.771385315081241,6.150605028643939,,6.434295289821499,,,5.895837008860242,5.44884723359772,5.368507519844582,235.18310881969884
2016-03-02,Rainy,55.39229092741528,3.60 m/s,High,3.5724891506125225,,3.1724752568580947,,3.814679967675441,,,4.156423300301659,3.850110521506638,3.9236278730844347,281.4158147648557
2016-03-03,Rainy,65.05263646283233,4.54 m/s,Very Low,2.846200729779734,3.246851238928248,3.4303661213485745,2.7288727672963438,,1.7890891461467984,2.630784802126721,3.645073821467689,2.333578029145025,1.5493313226645056,262.0968963476775
2016-03-04,Rainy,71.71124606207036,12.25 km/h,Moderate,8.383710946591275,8.382045223624424,7.861327116800257,,8.642579848805797,7.551792405803479,8.388671765255145,8.690599144635744,7.8911191708034005,8.851088964555164,274.69439043335325
2016-03-05,Cloudy,73.55512041019837,6.56 km/h,Moderate,11.66282935649663,11.614358577667916,,11.389419317850827,12.728693329151726,11.757923526841582,11.897833243367515,,,11.642473782129446,219.66167145260727
2016-03-06,Cloudy,68.40079701008362,10.74 km/h,Moderate,,13.036769717380402,12.916864243332752,13.147087364177729,,13.120818883917948,12.470629729350831,12.472242242865773,12.931086556612463,,198.1141085152868
2016-03-07,Rainy,73.14842737284059,3.09 m/s,Low,9.717300529613045,9.91501901157819,9.14347667694331,9.403162912828705,10.618461076380312,10.529743832381483,8.351801414523463,10.251866562310068,9.566517968706957,10.810153340190952,235.42366168303138
2016-03-08,Cloudy,71.99264607092637,3.48 m/s,High,11.199910058775194,11.173288537711237,11.271400194704942,,11.47004679773892,11.120064603037003,11.355448023671078,,11.664946037902002,,249.29237062974877
2016-03-09,Cloudy,68.699937044864,3.92 m/s,Moderate,10.489133880190227,10.102384088942998,10.164997605057922,10.50941361443464,11.313757948262083,,10.731404409095365,,9.907407106281527,10.409246158555554,217.48371254861974
2016-03-10,Cloudy,71.44230235172668,3.43 m/s,Low,,11.989924460262031,12.703130130482572,12.947861524206449,12.099603071886023,12.722383927239848,12.571582737160123,,13.461389164853767,12.059661244273913,214.3380245316002
2016-03-11,Rainy,70.2068171762122,11.11 km/h,Moderate,13.80402486898371,13.955750835281025,14.021985962576405,14.163657113081943,,,13.4222643296746,,14.034223216744941,12.537974588354267,176.93097467951617
2016-03-12,Rainy,73.54301103843375,2.75 m/s,High,16.80079452722194,,,16.544704146256784,16.123583474552458,16.168290596792847,16.624062802413803,17.221494921538888,,16.30895228812139,181.3042100384159
2016-03-13,Sunny,60.90653447818181,2.45 m/s,Moderate,17.989884198935677,,19.222582447429353,18.12922581473253,18.515448069475685,18.604560063268014,18.48256608819675,18.418617037158665,18.37001677680857,,144.8805374793361
2016-03-14,Rainy,64.9830899692123,2.61 m/s,High,,18.014562614900388,18.198214235372753,19.65535082120622,,17.378351318006107,19.493286971647294,18.901242538018003,19.126359158132992,19.225057509580974,190.07160394060097
2016-03-15,Cloudy,60.2210915756582,11.01 km/h,Moderate,17.294452295070215,16.86964528408729,17.688194110437472,18.160684361572642,17.261145570052946,17.696293185316765,17.365852165202117,18.25276365881658,17.099167070273957,15.991259568257853,181.32689228025575
2016-03-16,Sunny,54.32394292321995,,Moderate,13.61023226935119,13.119282422827501,13.57162294852842,13.542479447217241,12.753931356244724,12.856277518360418,13.783178010649209,12.986165683166568,12.861071401220984,13.680891540322529,186.36487707852774
2016-03-17,Sunny,50.688897172400424,2.92 m/s,Low,17.57706387513296,16.89552504105511,,18.047415343263197,17.49890648790946,17.42595312080552,18.138382036953637,17.640873985398038,16.840897013896086,18.140709480665592,160.88221162218068
2016-03-18,,69.07561927340399,10.25 km/h,Moderate,16.42346515819732,16.037165878366075,,17.312718285969222,15.580900451757817,16.156504973087877,16.195571147243005,17.024825987375767,,,178.67177371305365
2016-03-19,Rainy,79.11305280427992,3.19 m/s,Moderate,16.38126733324679,16.239454607118535,16.02379511460961,17.413842798093224,15.5511579315706,16.37985994223896,15.993273685944077,16.695488379401162,,16.529781109075113,147.3584797103895
2016-03-20,Sunny,65.1545300960056,1.03 m/s,High,17.543942714057494,16.38014069270692,17.522216607781967,18.131436910087533,16.8761632756567,,,,17.956464292186002,,160.17824168974929
2016-03-20,Sunny,65.1545300960056,1.03 m/s,High,17.543942714057494,16.38014069270692,17.522216607781967,18.131436910087533,16.8761632756567,,,,17.956464292186002,,160.17824168974929
2016-03-21,Cloudy,60.60961956342568,5.37 km/h,Moderate,15.164793143348707,13.942179397959356,15.176781514574298,15.197025840168155,15.05655448035773,15.67517350664096,15.202403350754674,15.541340216648758,15.542003710752613,15.356814116210847,154.1051508043383
2016-03-22,Rainy,68.88614655104055,3.40 km/h,High,15.432944439517547,15.075011975855793,15.51665628733211,15.600205985665541,16.11238004449247,14.54464817554487,14.677792318638675,15.14242803620517,15.755158549048673,15.005888096553642,214.3133943543457
2016-03-23,Sunny,61.00607503347577,1.53 m/s,Low,,17.190321271244464,16.557608166079408,16.610655490968888,,16.90490916587306,16.70282913695665,16.64943298065914,16.329441721794833,16.81176977304306,153.48255188383047
2016-03-24,Cloudy,62.78572273535893,7.15 km/h,Low,12.528114007720648,11.877894079420606,,12.076179314856427,12.229526669368932,,11.888669311262309,,12.676503878474906,,164.15645805379768
2016-03-25,Rainy,67.13401441548497,1.55 m/s,Moderate,10.486124548928053,10.447955006888733,9.845299991377003,10.523021320757417,9.729408591100718,10.134364043905958,10.37631524028929,10.779632919892352,10.86228082227673,12.14692513225191,218.4878295639054
2016-03-26,Cloudy,64.91742089854304,9.30 km/h,Low,11.085755839473043,,10.940893031579966,11.943016043488054,11.393741765098348,10.306052877424715,11.188884064510578,10.887079512513106,10.697543657511627,,179.76764686105327
2016-03-27,Rainy,67.13519453536313,0.06 m/s,High,13.009992791608209,12.348288499996269,12.71264530153468,13.00751956583257,12.497968416787366,,13.126577318202767,13.226767609634358,13.407923191257344,12.889872974253187,206.14424403332885
2016-03-28,Rainy,74.55323098424226,3.41 km/h,High,9.085641571782741,8.866463488699361,9.107170008858274,,9.30563094930548,8.680892809983625,9.19340002476661,9.335790118286537,9.68848797990511,8.218893541284727,235.62189478598066
2016-03-29,Sunny,59.58341969793277,7.26 km/h,Moderate,9.999894311526656,9.628318070932274,10.187369650429984,10.446860187842372,9.8529850748499,9.85026422003393,9.743932674938009,10.618311566955565,9.516762254866245,9.403767308927748,210.44126410047477
2016-03-30,Sunny,54.38138131257867,3.54 m/s,Moderate,,11.931016987758865,11.491092321425567,,12.176233377367737,11.536936370280804,,,11.018262180287588,,214.20917372034037
2016-03-31,Rainy,61.675378254421354,16.09 km/h,Very High,10.6631954306062,,,11.26307578404033,,10.908165818098043,10.549261157670463,10.427083260625071,10.579212349207493,10.819361337539142,254.07031189364227
2016-04-01,Sunny,52.57378078044164,14.78 km/h,Moderate,11.48867684934704,11.797507272714434,10.813153161717741,10.810121012176765,,,11.141812640428226,,11.6257242246331,12.24651829151506,214.80694008306293
2016-04-02,Rainy,61.512127202453364,22.11 km/h,Very Low,11.635396673311803,12.88360520469173,12.2294717811298,11.74278426196872,11.234233927178272,11.421848856711073,11.04875717091156,11.303209394039866,10.843000335111176,11.720866538570453,183.34150765357617
2016-04-03,Sunny,56.2864420172139,6.68 m/s,Moderate,13.62804231175719,14.442779923161723,13.873800814870593,13.930117470430886,14.0214469431546,13.56784121673755,13.489338441343152,14.127627444474257,,13.832210665623625,194.74985110571586
2016-04-04,Sunny,50.420235037166535,7.16 m/s,Moderate,14.999622530154744,14.950100179309544,15.000089528922613,14.758271096614617,14.99985157747157,14.99964155582331,14.198802926518331,14.638111189216653,15.032810222614815,14.89846990907849,190.0501368734732
2016-04-05,Sunny,44.97429517288429,4.80 m/s,Moderate,,20.221768100712058,19.377084504833544,20.535920611406866,20.545112687096015,19.967449278265534,20.868064407359203,19.860629861650203,20.56706095468197,21.09889116530801,155.67820243549147
2016-04-06,Sunny,41.65720062728686,1.80 m/s,Low,15.117557229469071,14.393144285134186,15.34438445912726,,15.804405763894474,,14.537407686201403,14.789377785954699,15.834287731002096,14.877440056085932,143.26181913579165
2016-04-07,Rainy,49.73421414377653,1.53 m/s,Moderate,10.13445371640335,9.277371372687076,9.948285608442582,11.182254067483438,9.968463283368818,10.763680771805246,10.697577944509526,11.041849978061087,10.19562275232962,10.982878922554985,215.46818033094385
2016-04-08,Rainy,61.60147183682836,1.30 m/s,Moderate,8.34475211617501,8.319931330786074,8.4603824693737,8.205081025316062,,7.88983747239453,7.843465612189796,8.86881028706464,8.982344577204822,9.067556288832616,206.15458846625182
2016-04-09,Rainy,72.39739999407503,8.44 km/h,Moderate,6.964504111284466,6.314806379593203,6.257657413016101,6.153524564546604,6.55877915073421,7.194809202740879,,7.2627001038199905,6.684762394370596,7.075606435661064,203.35213520459524
2016-04-10,Rainy,75.50464058903619,2.50 km/h,Very High,7.4094333864167465,7.722111101108089,7.117408112603339,,8.26294505678323,6.961058505948591,,7.567485579995773,7.636190030599661,6.727675041830087,245.65693211822966
2016-04-11,Sunny,68.75748626898891,1.07 km/h,Low,,11.890956541654228,12.233594919483417,12.788110230544122,12.466591024338477,11.912430801498054,12.517560133508754,11.501564050761614,12.990883527122158,12.513014478123361,185.91960652865473
2016-04-11,Sunny,68.75748626898891,1.07 km/h,Low,,11.890956541654228,12.233594919483417,12.788110230544122,12.466591024338477,11.912430801498054,12.517560133508754,11.501564050761614,12.990883527122158,12.513014478123361,185.91960652865473
2016-04-12,Cloudy,63.668827998627265,0.04 m/s,Low,11.14938110418201,10.857909406929522,11.837482459042366,11.499968955827102,11.09107772367037,11.715895378739756,11.069887563424352,9.625257410010779,10.943875917701561,,195.19528448568468
2016-04-13,Sunny,58.34977071317615,0.32 m/s,Very Low,14.569678438284452,13.79333816775487,14.357119119917087,14.655804003521398,,14.445294115312764,14.661686558462092,,14.335189675184298,13.879025597340153,174.51801535247654
2016-04-14,Sunny,49.329439427447895,,Moderate,15.085386735436584,16.140463497546037,14.131595808171992,14.99669420401683,16.361156693522005,15.109671216705127,14.740460170031849,14.804385890462948,15.156529789681985,,188.76682337566845
2016-04-15,Sunny,46.41554846287132,2.21 m/s,Very Low,12.8429782125145,13.222392987026051,12.984346739522922,13.23252796345478,12.38915011646741,13.338399184964683,12.849249144717135,12.054864841796952,12.804044433470013,,166.7251626497907
2016-04-16,Cloudy,53.117724818664925,5.82 km/h,Moderate,12.282150565179338,11.927185444644547,13.029777470355526,12.713950602249525,12.193259363493624,13.14186432852231,12.050872316652992,12.142539731461483,12.601944993599593,12.30515078375456,183.4287575012608
2016-04-17,Cloudy,57.570347859570674,2.69 m/s,Moderate,14.344908285666467,14.420481801739545,14.196109186975825,13.842457765509343,13.247027278133533,14.914340925046139,13.94315172317889,14.335756007266648,,,194.31725766237113
2016-04-18,Sunny,53.998974918925825,2.61 m/s,Low,17.716894013002005,18.3784396669926,17.343837007581836,,,17.919412738309045,17.60919428890106,17.545522564319054,17.622984120277202,18.14976987491634,166.71086380021734
2016-04-19,Cloudy,59.3426693522831,9.29 km/h,Very High,18.06358528727518,17.599672750161726,18.224807236983825,17.68167537389742,,18.42346809471954,17.38009744154404,18.279868262687344,17.775278596945547,17.817274748401907,195.90534755949705
2016-04-20,Sunny,52.260883583511735,,High,21.173248683367106,22.126548024720165,20.469114386980923,21.3272099508298,,21.16847599750623,21.001536210300845,,20.236632260032135,21.35406565040222,204.2516507776912
2016-04-21,Sunny,46.90479528012071,5.13 m/s,High,19.499276739887776,18.98318929268138,19.57229844481449,19.33487603534182,18.994046055013627,18.606731588760393,19.645354981945317,18.719440858422765,19.43867019074412,19.618491004884742,163.68338225689013
2016-04-22,Sunny,47.68463565950314,20.76 km/h,Low,16.47384355724156,16.38516281560581,16.396404152243946,,16.097422941198666,16.614211656513906,,15.276119898036452,,16.22071655502811,163.01938957563968
2016-04-23,Cloudy,51.46323823390858,5.62 m/s,High,18.306215219395895,17.481026021572312,,18.745459909269016,18.17678314556935,18.46188804995233,19.285619571979765,18.638739417680338,18.229815597862167,18.79587317577985,151.01400718229993
2016-04-23,Cloudy,51.46323823390858,5.62 m/s,High,18.306215219395895,17.481026021572312,,18.745459909269016,18.17678314556935,18.46188804995233,19.285619571979765,18.638739417680338,18.229815597862167,18.79587317577985,151.01400718229993
2016-04-24,Rainy,62.18698311522006,18.37 km/h,High,17.03834036500905,15.769084801981736,16.934458234894166,16.973007531569383,16.419741431534174,16.830901335022702,17.467451960955422,17.49658195493428,17.939707979737115,,149.55997207768928
2016-04-25,,,5.85 m/s,High,,17.482918911068587,16.64050651038952,18.52536327671472,16.942928936145574,16.72064978532774,,,17.69166769895535,,167.75211318735407
2016-04-25,,,5.85 m/s,High,,17.482918911068587,16.64050651038952,18.52536327671472,16.942928936145574,16.72064978532774,,,17.69166769895535,,167.75211318735407
